seller_id,product_category_name_english,avg_score,count_of_reviews
43b2c864251aa0ce4030c746984e088a,housewares,5,1
d3dcf0604eabf0224fbd5948b5e02f69,toys,5,4
95cca791657aabeff15a07eb152d7841,sports_leisure,5,1
b5bb2b985208834bd5bd86c7a402bbad,auto,5,2
e5a38146df062edaf55c38afa99e42dc,cool_stuff,5,1
b499c00f28f4b7069ff6550af8c1348a,fashion_shoes,5,2
a1bea7061f61f6fdd9a85a6325ba1033,watches_gifts,5,1
8c16d1f32a54d92897cc437244442e1b,market_place,5,1
04843805947f0fc584fc1969b6e50fe7,bed_bath_table,5,2
48e5ee06fb2dc74df1c711a9b6dfac2a,construction_tools_construction,5,3
55029529919c0123526150bd26ca8f20,housewares,5,1
0adac9fbd9a2b63cccaac4f8756c1ca8,stationery,5,1
269c5fc9fcadee614364c3620c30a1f9,luggage_accessories,5,6
5bba18b40e8c973b0f32e748004775b0,furniture_decor,5,1
e06f09ec0a4aca210779cf1cfc63cf19,furniture_decor,5,1
b2a6d334e2833acea353624840e25a0e,telephony,5,2
85cc55e048b6bcc90c75afe7f0e72f72,signaling_and_security,5,1
0a82f5fb06a4fe4ac2cf7cb412ec71b8,construction_tools_construction,5,2
7f35f9daf223da737b78738fbae4d977,perfumery,5,2
5f0057b677eb963672bf05dfa3f16c34,audio,5,3
5a9b3bcab695173c820e53934574ae80,furniture_decor,5,1
2953ce3a88f5e3c3b696d77fc9e4c8eb,books_general_interest,5,1
8a43128d7f9a3db592b866e6861a6cce,electronics,5,1
8a207b6080964f3c1fc9d35bd6096ba4,furniture_bedroom,5,2
3bfba5a77604f6dfae7e6dd7aaf65821,health_beauty,5,4
aba1721a889e04decc910aa13b768ef4,housewares,5,1
83d458c0d6d4f94295d63f091460bd60,toys,5,1
d20b021d3efdf267a402c402a48ea64b,home_confort,5,1
26b482dccfa29bd2e40703ba45523702,pet_shop,5,3
1cbd50a8c52e6cf8e315c5709fab386f,audio,5,1
33ab10be054370c254ddfcf0a6253422,health_beauty,5,4
3361277dc30b7cccdb0c286b24219756,costruction_tools_garden,5,4
5721089ba9214e80074f27d5a03fc0eb,cool_stuff,5,5
994f04b3718c2bab35c2adfa8afecd2a,watches_gifts,5,1
9646c3513289980f17226a2fc4720dbd,consoles_games,5,1
ffff564a4f9085cd26170f4732393726,market_place,5,1
bd0389da23d89b726abf911cccc54596,art,5,1
5733d806668f8712c24b9abaefbfa642,home_construction,5,1
7dc9a3355bae96dd82008b313d3a456c,pet_shop,5,1
13e85aac53340018b40c2af68001b7e0,furniture_decor,5,1
670a9dda115b5a88b18cfadee8de2332,furniture_decor,5,1
97e995629983723d11830a829bc2b246,books_technical,5,3
58f1a6197ed863543e0136bdedb3fce2,cool_stuff,5,1
024b564ae893ce8e9bfa02c10a401ece,market_place,5,6
13dd308f81fea30cc670c656b2b46cc3,health_beauty,5,3
b5f49fe968dff6b112861e6cd8e192ef,furniture_decor,5,2
95e03ca3d4146e4011985981aeb959b9,health_beauty,5,4
aba1721a889e04decc910aa13b768ef4,luggage_accessories,5,2
8de8fe3af4449ed695d2434c933ed73e,home_appliances,5,1
157c3e4b42f81ac4a44e8b1ca2fe9876,home_construction,5,4
72c38a04bd6a1c3dbc5298425a0db86d,consoles_games,5,1
4bde6149c15cf7e177b36fa060dd6de8,food,5,1
07bf9669d84d1f11be443a9dd938f698,garden_tools,5,2
d4f91e8be86b38da2ee35bc489645a9d,sports_leisure,5,1
dfa0c4c6229ab200a4a1336b4d7128ff,pet_shop,5,2
b499c00f28f4b7069ff6550af8c1348a,furniture_living_room,5,1
efff9341f3f8f5237b44ff67ed36a7bf,costruction_tools_tools,5,1
575df70bde3f9f2b30bf8d2e9910d725,housewares,5,2
2fb25ab44bdbeae6a4d816e0d0c9d500,health_beauty,5,1
46dc3b2cc0980fb8ec44634e21d2718e,market_place,5,3
bc07d855eac23aab5ac8a120f21d16b2,auto,5,1
e8b3a3a38279a82f0e5d006d5e5b7d2c,telephony,5,2
10cdd491d1dbea8fb4ead97b19c334ce,pet_shop,5,3
e8f6dc8e6a1dcde89d20e3995c8d90b3,diapers_and_hygiene,5,1
70849ca4f400aaabb62cb7462a6f1428,electronics,5,1
ce27a3cc3c8cc1ea79d11e561e9bebb6,auto,5,2
f8db351d8c4c4c22c6835c19a46f01b0,audio,5,1
48efc9d94a9834137efd9ea76b065a38,fashion_bags_accessories,5,12
da6a60cc8cc724fe51be021ff8be779c,furniture_decor,5,3
4aba6a02a788d3ec81c03137144d9a80,health_beauty,5,1
101a3a003516bc11253298b2fad3cb65,fashion_male_clothing,5,5
0761743cbffb25d7148189e9f1a5f03a,sports_leisure,5,1
44ed138eca6214d572ce1d813fb0049b,health_beauty,5,2
48efc9d94a9834137efd9ea76b065a38,baby,5,2
929f342384a6607afe143d789ade1316,pet_shop,5,1
b76a1f8356322f12529c37b67d5c96c2,cool_stuff,5,1
ba89796db68db180bd389de96b2ff3b6,furniture_decor,5,1
2d2c62bef4c8ba0dd74e0e228e808539,fashion_bags_accessories,5,1
45d33f715e24d15a6ccf5c17b3a23e3c,bed_bath_table,5,1
70eea00b476a314817cefde4aad4f89a,construction_tools_lights,5,1
fa1c13f2614d7b5c4749cbc52fecda94,sports_leisure,5,3
48efc9d94a9834137efd9ea76b065a38,auto,5,2
b9ec22de23f18567de0e09d776ca0309,stationery,5,2
48efc9d94a9834137efd9ea76b065a38,pet_shop,5,6
d263fa444c1504a75cbca5cc465f592a,furniture_decor,5,1
3078096983cf766a32a06257648502d1,sports_leisure,5,1
b274baf5bbd142410eb2958cf685d684,baby,5,1
a72c2f59332659e361d647515c698798,pet_shop,5,4
9ac75591b69c3402684b6ce0310f22ee,housewares,5,1
2ef086a599b597572aca4433b7ed6b3d,health_beauty,5,1
eaf6d55068dea77334e8477d3878d89e,auto,5,3
48efc9d94a9834137efd9ea76b065a38,toys,5,1
86bf77bdb52e615674772d5817c6212f,pet_shop,5,2
6bbcb8924baf70b7fe2fe2097e8cd407,stationery,5,3
686886775c8f6b1191c7b953fb52708c,furniture_decor,5,1
b1204cfda1d4948679db3cfc0d3cb95c,sports_leisure,5,4
1d953075c2f0dd990bacf27b83b330f1,computers_accessories,5,1
827f8f69dfa529c561901c4f2e0f332f,furniture_decor,5,2
1c742ac33582852aaf3bcfbf5893abcf,sports_leisure,5,1
9dd459b29a14bf89d47183cf2cd0e4c7,auto,5,2
fa40cc5b934574b62717c68f3d678b6d,market_place,5,2
5f0057b677eb963672bf05dfa3f16c34,computers_accessories,5,1
cf1313c6e2c01c2f4b014f97db4bcd2b,toys,5,3
b76a1f8356322f12529c37b67d5c96c2,housewares,5,1
d13e50eaa47b4cbe9eb81465865d8cfc,sports_leisure,5,11
575df70bde3f9f2b30bf8d2e9910d725,home_construction,5,1
0ddefe3c7a032b91f4e25b9c3a08fca1,computers_accessories,5,1
4d600e08ecbe08258c79e536c5a42fee,market_place,5,1
1b45169b635ef59425637e9a33eb5fb3,drinks,5,1
4c8b8048e33af2bf94f2eb547746a916,cool_stuff,5,1
75745ef7bc7d4f3ea3380f6f5303f514,toys,5,2
f08a5b9dd6767129688d001acafc21e5,industry_commerce_and_business,5,1
ab27bbbad5239bc31a34709275a70db4,construction_tools_construction,5,5
e1b12447a7563944843191754aeb5562,signaling_and_security,5,1
1c40343cc5d18c2d8248ac2f3366de34,signaling_and_security,5,2
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,bed_bath_table,5,1
e819bcfade7b5d88a27325eb6cfd62c5,arts_and_craftmanship,5,1
fe49ee029e61e789a1f3a5525f57ba8d,stationery,5,2
77128dec4bec4878c37ab7d6169d6f26,food_drink,5,1
5f5b43b2bffa8656e4bc6efeb13cc649,fashion_bags_accessories,5,1
9b1f656ca3060f8af17a50d8a024b533,costruction_tools_tools,5,1
c353f8fc0ce8344999f17d578eb69a5e,health_beauty,5,2
c731d18cea9bf687ffee82a241c25b11,small_appliances,5,1
709e16e2b25c7474d980076c6bfc4806,sports_leisure,5,6
160851d3ece7aa1a510f8d1a4bb8a8af,computers_accessories,5,2
fe49ee029e61e789a1f3a5525f57ba8d,consoles_games,5,2
2a84855fd20af891be03bc5924d2b453,perfumery,5,1
bdf0d02d36a1d839d0c39c4a887cdd49,home_appliances,5,7
120476eb7a04c149d14772edaf5d9bf2,computers_accessories,5,1
9b00cad94ef3078faf6fba2e792c158f,sports_leisure,5,1
c3251e13f1bbda6c74e37c160f991e19,furniture_decor,5,1
45d33f715e24d15a6ccf5c17b3a23e3c,home_comfort_2,5,1
6a51fc556dab5f766ced6fbc860bc613,garden_tools,5,1
19e0f40a907ec568c34bfac15de4f4a1,housewares,5,4
3e46a38ee171c503c3b4a3f23fe3bf0c,health_beauty,5,1
f1fd5ab1181f827ffad998c1a5de7d74,stationery,5,1
508808d438fe2ff972ed13bb8f4a82e2,construction_tools_construction,5,1
2bdb95a56a36ebbc6640337ac5eac174,health_beauty,5,1
cfd7ddab722b902f7ac5b5f3ba6d723d,housewares,5,6
95e03ca3d4146e4011985981aeb959b9,stationery,5,2
080102cd0a76b09e0dcf55fcacc60e05,electronics,5,1
b76a1f8356322f12529c37b67d5c96c2,furniture_decor,5,1
5a8e7d5003a1f221f9e1d6e411de7c23,stationery,5,1
dd264199fc8b687ad029de7de6d760e6,auto,5,1
26f6b7ab07be3e9e69ce82a6552efc19,stationery,5,1
5563732abe64c3036cb97ad924128dd1,health_beauty,5,2
128639473a139ac0f3e5f5ade55873a5,computers_accessories,5,2
918717417d88a9f9ae9735567e6c7682,baby,5,1
28f10b1c5e5abb9d4857745bede6147c,telephony,5,1
fe19dce63ae80346207c6c55713d1023,health_beauty,5,1
7ade73f1b9b4e965f9009a4c3a7e2c15,electronics,5,1
f593898ec748b7a8cb81fc04edafd98a,art,5,1
dbb9b48c841a0e39e21f98e1a6b2ec3e,bed_bath_table,5,2
436bf27f2f18474fc6047702e9f8a866,baby,5,1
6edacfd9f9074789dad6d62ba7950b9c,fashion_bags_accessories,5,1
3d4b1ae7539303b5704493798893e82c,computers_accessories,5,2
258447aad3f7b01e2643c89f64dc5647,health_beauty,5,1
e06f09ec0a4aca210779cf1cfc63cf19,luggage_accessories,5,1
1c5e4e49b9079480255b49d50aac1aa9,baby,5,1
4736e9d642ef4257cd7622516931eb51,housewares,5,3
1da3aeb70d7989d1e6d9b0e887f97c23,watches_gifts,5,1
7722b1df1b0e383e000397b2c11e3e19,market_place,5,1
761681a821d8275bc79f552116d06869,garden_tools,5,2
e1bed63d68ac36fe1f3061befe196af5,cool_stuff,5,1
74871d19219c7d518d0090283e03c137,food_drink,5,2
ea566164622c6b439516ab18062c42cd,consoles_games,5,1
404e1ba01358af4cd63f679b2c4d1fa1,signaling_and_security,5,1
f262cbc1c910c83959f849465454ddd3,cool_stuff,5,2
6bb62a4912377c7bfe7cb17b406bc7e6,home_construction,5,2
855668e0971d4dfd7bef1b6a4133b41b,art,5,1
bec568278124768c474ee90971ca94d1,furniture_decor,5,1
d66c305afaec317ebee552073a674429,home_appliances_2,5,4
2d378dbb39815785238c0139c7647fb7,furniture_living_room,5,2
3be5841cdcc46de4ed3f9116f104b2c5,construction_tools_construction,5,2
1cbcd2ee0afb3fc09963b87eb65e7e4f,perfumery,5,3
6f892e20a171e98efe17fdb971ff319b,fixed_telephony,5,1
594f9aaa48e5bf431f011ddc5669b0d5,luggage_accessories,5,4
9bc484c87d79cd4874e05ca182658045,health_beauty,5,2
7813ea3ebd9411dc600b4dd01f7a97b9,auto,5,1
f3041c2e75ec683697a6a5ea82192210,furniture_decor,5,1
e0a366315b1b726b6c7832d664c0f530,home_construction,5,1
9e9b539eb2806acee3f5c28085c1db9f,fixed_telephony,5,1
08d1c9478fb0d7d7fcac9c0da4e82fc7,furniture_decor,5,1
891071be6ba827b591264c90c2ae8a63,cool_stuff,5,6
79ed755314cfe6df0daef2c6cd3022cd,construction_tools_lights,5,1
1d0997ff06b524ce9289ffd75114ecd3,computers_accessories,5,1
734def04b237117a09321dd6d8f3f2a2,toys,5,1
9f505651f4a6abe901a56cdc21508025,auto,5,1
4049512728d969bec69f84088b012416,sports_leisure,5,6
822166ed1e47908f7cfb49946d03c726,furniture_decor,5,7
1cd9e0cc1839d55516843def5600816d,bed_bath_table,5,5
8c91bfea4263b8fba54081460693e2a1,health_beauty,5,1
389e45560e33d2d0747f949dcddbc08e,auto,5,1
79565f7d5603b24ddf07ade262547f2f,furniture_decor,5,1
c8665a4dd081a2c436b1cd921079d0d9,health_beauty,5,1
c747d5b92c7648417faea95d36d763e8,furniture_living_room,5,1
e24fc9fcd865784fb25705606fe3dfe7,cool_stuff,5,1
4371b634e0efc0e22b09b52907d9d469,food,5,5
10264f60a8f0a4d2f30810f5c661c673,health_beauty,5,4
15aac934c58d886785ac1b17953ea898,musical_instruments,5,3
a56a8043ebf66e42119618fb8cf232c6,computers_accessories,5,1
cac4e0bc1a3269fa2b6ea5e763f6115b,housewares,5,2
6860153b69cc696d5dcfe1cdaaafcf62,electronics,5,1
2f1e7b90e01d9f086cbcb301c0c3d406,construction_tools_construction,5,1
0936e1837d0c79253456bbb2ffaaef10,garden_tools,5,2
7ecef8194babfec876ca720714327841,home_construction,5,1
e9779976487b77c6d4ac45f75ec7afe9,pet_shop,5,1
ce248b21cb2adc36282ede306b7660e5,home_appliances,5,6
28a26ebce31d5918b181ede016fd693b,health_beauty,5,1
fe49ee029e61e789a1f3a5525f57ba8d,cool_stuff,5,1
42ef3192a9ff87a22d1867b74b3ee205,dvds_blu_ray,5,2
72bc2cce903c872fe376a8faaa81d237,books_general_interest,5,7
e9c2dc0dd4ac38448289be644ac94f42,toys,5,2
bfd938b22bc99bce1ae60dc602889f52,health_beauty,5,2
23d7c96d4a1160db1c726b248601b25a,home_appliances,5,1
cb162c8eef257253782d245c08d9097c,cool_stuff,5,1
aac29b1b99776be73c3049939652091d,furniture_living_room,5,2
53e4c6e0f4312d4d2107a8c9cddf45cd,furniture_living_room,5,1
d9bd94811c3338dceb4181f3dbc0c73e,pet_shop,5,2
0ea22c1cfbdc755f86b9b54b39c16043,auto,5,3
f9ec7093df3a7b346b7bcf7864069ca3,housewares,5,3
0ade5cc4a305ed7093a23f68ca47519c,auto,5,2
3d5d0dc7073a299e31fa718ce1bc00b6,perfumery,5,1
5075aaa8404020ae6aa8bf4792099b41,housewares,5,1
f410c8873029fcc3809b9df6d0b28914,auto,5,2
59de1d4c8c057c2a53acd4ca66531af2,computers_accessories,5,1
c0e0b73d039eb9a99b6ce4cb7a429cd3,computers_accessories,5,1
8ec76bb0965af3f007692b26fa9d6623,computers_accessories,5,1
d7f1cfc638473be93baedbfd02208016,flowers,5,1
160e4f13fd3a64b1b86807be88b5ffb0,garden_tools,5,1
beadbee30901a7f61d031b6b686095ad,perfumery,5,8
c9d2ba8dde44a275ae06475ed1d2fafc,auto,5,1
bb135baca94c82fcb731335ad5b04a03,housewares,5,1
8a207b6080964f3c1fc9d35bd6096ba4,furniture_living_room,5,1
acf974e4d5950ad143a247471b831eb9,housewares,5,7
422be4cc81a457fdb46f47edeb968ae5,furniture_decor,5,1
0db783cfcd3b73998abc6e10e59a102f,cool_stuff,5,2
0b36063d5818f81ccb94b54adfaebbf5,garden_tools,5,15
e560e4022d8f7aebf155db95946c5c0f,cool_stuff,5,2
9674754b5a0cb32b638cec001178f799,garden_tools,5,2
aac51c486b672a9850d59f3e84b1cf88,health_beauty,5,2
0ad80de75c811326389cfb1daba7d45e,toys,5,5
c9e5ad1f6647f5dbd1172adf6ae3cada,construction_tools_construction,5,1
25e6ffe976bd75618accfe16cefcbd0d,books_general_interest,5,1
6c12e40690c335dbc2f68a4134d30dc1,health_beauty,5,3
c878515173c84a492ebe50d6b493230b,fashion_bags_accessories,5,2
9646c3513289980f17226a2fc4720dbd,electronics,5,1
2d50d6282f8aa2257819a77bfaa0efe0,furniture_decor,5,1
76d5af76d0271110f9af36c92573f765,costruction_tools_garden,5,1
8ae520247981aa06bc94abddf5f46d34,stationery,5,2
05feb94f19d094d4b0f9281f0b1d4c99,housewares,5,2
740205fedfe4e90ca6857bc77db0f2b4,small_appliances,5,1
5e25c632f9db6cfb8bc100421c2737b6,sports_leisure,5,1
6879c4d287a8dd06b11f54ea8f78e4da,stationery,5,2
9d4db00d65d7760644ac0c14edb5fd86,stationery,5,1
e882b2a25a10b9c057cc49695f222c19,small_appliances,5,1
29c322e3f09f886f8bacbe91dfbd979e,auto,5,2
cd233f8bfa30ebfd651f47ee7d054951,sports_leisure,5,1
6edacfd9f9074789dad6d62ba7950b9c,toys,5,1
ea65d8b58316a6f2362f2a9e4b3e86ad,consoles_games,5,3
333c4210e76a1aa2ab817b99437e3ff1,auto,5,2
2c9005d8043aff18b8557ffb7b13cda4,furniture_decor,5,1
bd149ed516d4c5d418d5781f8e18919f,furniture_decor,4.9,9
a2b5b6105ea5942300631d2e76f4ffe0,toys,4.9,14
57e632711dec9ec14ca7546769483e7e,perfumery,4.9,9
9d681c7e12db302cb261e721040dde65,sports_leisure,4.9,14
c54679b132454625907c773d273d4126,perfumery,4.9,8
7901646fdd36a55f564ffaf2dbccaaf7,air_conditioning,4.9,13
eeb6de78f79159600292e314a77cbd18,costruction_tools_tools,4.9,7
2d518637f53161b973e01f56ea4bb88e,sports_leisure,4.9,13
7ade73f1b9b4e965f9009a4c3a7e2c15,home_appliances,4.9,7
891071be6ba827b591264c90c2ae8a63,stationery,4.9,8
d12c926d74ceff0a90a21184466ce161,market_place,4.9,10
cca3071e3e9bb7d12640c9fbe2301306,fashio_female_clothing,4.9,7
2379bdc3888025689a9deb7b141507d5,perfumery,4.9,7
b1a81260566c1bac3114a6d124413f27,stationery,4.9,11
3ea00e1dea2b0659dbaf654735929220,cool_stuff,4.9,7
e627629ba868740e287800f1a9be81c2,food_drink,4.9,8
e88c9b79e592e370d6bd852eeefbf057,toys,4.9,8
f63d8f293af3a6454377546bd9dd19ff,garden_tools,4.9,12
d566c37fa119d5e66c4e9052e83ee4ea,health_beauty,4.9,9
f205b1a3ca9a34e0f8a228bae6e4c7b3,furniture_decor,4.9,8
f181738b150df1f37cb0bd72e705b193,furniture_bedroom,4.9,9
788e857f317e53de488d393e65a80f45,stationery,4.9,11
f44b6f775a2b390380e0e30b5c9d3eee,cool_stuff,4.9,8
9de4643a8dbde634fe55621059d92273,garden_tools,4.9,7
f45122a9ab94eb4f3f8953578bc0c560,housewares,4.9,7
75a4764c108403a7a0575140cb22287c,housewares,4.9,8
2f4b0d3b9634b647d4edee577d7ebb7e,perfumery,4.9,10
55dedd83e501d8248880557d9073cbfd,health_beauty,4.9,9
d4910f1cdcfdabd48d6b316e395d4a23,pet_shop,4.9,12
17e34d8224d27a541263c4c64b11a56b,telephony,4.9,7
5b2e94f2c22b39ccc24d34ad0f669672,auto,4.9,10
2d2322d842118867781fc737e96d59a1,health_beauty,4.9,10
a478c7961d6a992065b24e63b366f90b,home_construction,4.9,8
6d988d6174a2c27441597174f8905515,health_beauty,4.9,7
5bffbafbb22daf6d3bfc216a46db8708,computers_accessories,4.9,14
95ec4458365c4d11f452ccf538377619,stationery,4.9,11
5c030029b5916fed0986310385ec9009,housewares,4.9,10
094ced053e257ae8cae57205592d6712,perfumery,4.9,8
52562a9f449c3dc3d53f5f5b9ed74903,sports_leisure,4.9,8
6edacfd9f9074789dad6d62ba7950b9c,auto,4.9,7
c8e135e7b21ecbc36c1153a29d2f5a06,health_beauty,4.9,7
3968920b9aa752ab98f7d5888c9252f2,housewares,4.9,7
9f505651f4a6abe901a56cdc21508025,musical_instruments,4.9,13
4a1f694197d05fe70026b016a7316b41,furniture_decor,4.9,19
17ca9b9e9b9ef8fdb529001b49ebb50f,stationery,4.9,9
1bb3812d5f0747a3ab7348f199001a10,sports_leisure,4.9,9
ce20a2ec1514c25e16f2b5b39bc818f0,pet_shop,4.9,7
d9bd94811c3338dceb4181f3dbc0c73e,perfumery,4.9,20
f3da5b2ff499efb8d4a6d371d175d7dd,luggage_accessories,4.9,7
0bebbb2cea103a4a020c95d43fd7d754,health_beauty,4.9,8
f8db351d8c4c4c22c6835c19a46f01b0,construction_tools_construction,4.9,9
d66c11a9572221d92fbb8c4897db5f9b,electronics,4.8,13
2ff97219cb8622eaf3cd89b7d9c09824,cool_stuff,4.8,5
38af8acfd46ac4a7bf754e8ca6736664,cool_stuff,4.8,5
612170e34b97004b3ba37eae81836b4c,cool_stuff,4.8,13
bb2afe2061d53c6968aa0cffa233a8ec,sports_leisure,4.8,6
9fc70243fb26800cba56e8f014797004,garden_tools,4.8,5
02ecc2a19303f05e59ce133fd923fff7,home_construction,4.8,9
ff4e2d38692ce827b1a4f4b8196e680d,books_general_interest,4.8,4
a3a38f4affed601eb87a97788c949667,cool_stuff,4.8,4
e7f3bf1ecd8526eb7f3b18059e6716e5,toys,4.8,12
b1aaae6b66ad3c40f54b389d7ea4bee0,furniture_decor,4.8,4
457fe919b032a3f7dadba6fb92cf7855,bed_bath_table,4.8,12
8daab2245ebdc277c51098d01c5ad8ef,costruction_tools_tools,4.8,11
02f5837340d7eb4f653d676c7256523a,luggage_accessories,4.8,30
2b03ac196f5ed62ac483960fe0fa3b65,health_beauty,4.8,4
0951a6e282947e09cd47969f4ed0b47f,perfumery,4.8,6
dbd66278cbfe1aa1000f90a217ca4695,health_beauty,4.8,9
d13e50eaa47b4cbe9eb81465865d8cfc,food,4.8,58
dc64d75cc406bb0697be983831430e60,computers_accessories,4.8,4
d8c7ba53e7e38711eaef8c2849d6d2e1,baby,4.8,10
ffad1e7127fb622cb64a900751590acd,furniture_decor,4.8,9
d9bd94811c3338dceb4181f3dbc0c73e,baby,4.8,27
2ff97219cb8622eaf3cd89b7d9c09824,pet_shop,4.8,6
51702dc2a3e106c76dbff722b5bf0726,furniture_decor,4.8,11
6edacfd9f9074789dad6d62ba7950b9c,cool_stuff,4.8,6
8e34331b7eedd03be4e5d965c1956225,books_general_interest,4.8,5
8f119a0aee85c0c8fc534629734e94fd,auto,4.8,5
a416b6a846a11724393025641d4edd5e,cool_stuff,4.8,4
715bbd5ba4e6b74cb0d2f29eb45058b0,furniture_decor,4.8,24
c68fb906c8f4b4b946d8386bfa6e5467,toys,4.8,4
1127b7f2594683f2510f1c2c834a486b,costruction_tools_garden,4.8,6
7e3f87d16fb353f408d467e74fbd8014,electronics,4.8,5
08d2d642cf72b622b14dde1d2f5eb2f5,stationery,4.8,9
3d5d0dc7073a299e31fa718ce1bc00b6,health_beauty,4.8,14
b01c2b7b8599b325103ebcddc67413e1,health_beauty,4.8,4
da03c298e3999e9d828591fc2179d109,food,4.8,5
ae45df84722b1d15c5f32b23a095746c,health_beauty,4.8,12
0d33a55da925bbf1ff02af5f6059fc7f,books_general_interest,4.8,9
2493dc3f20131696a0ecdb9948051a8d,cool_stuff,4.8,4
ff1fb4c404b2efe68b03350a8dc24122,health_beauty,4.8,4
723cd880edaacdb998898b67c8f9da30,furniture_living_room,4.8,4
b2ba3715d723d245138f291a6fe42594,furniture_decor,4.8,6
955fee9216a65b617aa5c0531780ce60,auto,4.8,17
0b18d63d0cd1d723567903fd34a07df2,musical_instruments,4.8,4
f1ed6bd0a9b11b581f16c851c6a5a527,furniture_decor,4.8,9
77fccaae319668a8ab6cd0fd16aec48c,perfumery,4.8,5
d17f467e4bf608a510c20d82f4ba3b6b,housewares,4.8,4
710e3548e02bc1d2831dfc4f1b5b14d4,sports_leisure,4.8,4
70a12e78e608ac31179aea7f8422044b,housewares,4.8,4
febab0275244b9a49a623f0bd613ca2f,musical_instruments,4.8,4
939f6e231201f26803cb5c3a3d2940b3,furniture_decor,4.8,4
4ea2f12dbe91deeacd2c1e74f069a6e6,perfumery,4.8,6
606ce7768feac12c5e8bd58db8b08f0f,watches_gifts,4.8,5
79ed755314cfe6df0daef2c6cd3022cd,garden_tools,4.8,20
52a50b42accf164f9f019941e5759d9b,food_drink,4.8,4
0ddefe3c7a032b91f4e25b9c3a08fca1,arts_and_craftmanship,4.8,4
d6b664fa0667064c6d76394e7848d790,garden_tools,4.8,6
13f57c12a00ed4610db646b913a7f5c6,auto,4.8,13
d94ba08b99bedd6a5f6c875ecc4a6fac,housewares,4.8,10
0d85bbda9889ce1f7e63778d24f346eb,art,4.8,5
b127efdabeffb5d559349c7b172eb75d,fashion_bags_accessories,4.8,10
e48b04bf1aa1ef711caebeb7aede6180,baby,4.8,10
bbaff50f3b708fda865918715276cd87,food_drink,4.8,16
ef9952469137ff190bacafe117f51537,furniture_decor,4.8,5
42fa4ee7240e9b8eb4576358ec142ba7,housewares,4.8,5
cf654707ed6a99f112c7ec3d6f314b8b,fashion_bags_accessories,4.8,4
87142160b41353c4e5fca2360caf6f92,sports_leisure,4.8,19
079d295dcbf06ee8bb1b65ba964eb2b6,construction_tools_construction,4.8,10
f262cbc1c910c83959f849465454ddd3,consoles_games,4.8,4
d594982fd877af63ace38ea1fca27c76,cool_stuff,4.8,6
b3b17aab11f273023a5f22ca52e1eb70,auto,4.8,13
f8db351d8c4c4c22c6835c19a46f01b0,office_furniture,4.8,19
2a7dc43cecabf23403078e2188437d1d,housewares,4.8,11
1b938a7ec6ac5061a66a3766e0e75f90,cool_stuff,4.8,5
dee656f0f566ed1aa85bd137c943f08f,construction_tools_lights,4.8,5
698f5fa55a5f73d0740e9d9a773e8093,health_beauty,4.8,6
30a81d8cf85fb2ada1b1b094c9583a95,pet_shop,4.8,20
5275ca25d0358ca73864e0ae41be1320,stationery,4.8,4
3d0cd21d41671c46f82cd11176bf7277,books_general_interest,4.8,4
8b655f0855926bcb49f5835d38dfddf6,stationery,4.8,5
5236605f4d4b0b3e4df85b850393fca0,sports_leisure,4.8,5
36890be00bbfc1cdb9a4a38a6af05a69,toys,4.8,4
e51f22821f0c12a16ad5c020cdcd55e9,computers_accessories,4.8,4
ab91571efab27993ff2f6b36e38055c3,auto,4.8,4
9cf787a239c1aa29dbd76f153dc13f9a,stationery,4.8,4
1bb2bdb95f4841f1bba2c0d2cd83d3c9,market_place,4.8,21
713e3a23ca5e47786eb6f0d99f94cfac,baby,4.8,4
bf00385a5f7fc1ef39a13c2e9ee50a5f,housewares,4.8,6
989becdce12ebc39863c2bceab6f3ca1,garden_tools,4.8,5
4221a7df464f1fe2955934e30ff3a5a1,baby,4.8,5
34a557286ead8fe75c989e0afcf7d98c,health_beauty,4.8,4
f0e103c63864d5405b958d984b6e94c9,health_beauty,4.8,4
ce248b21cb2adc36282ede306b7660e5,cool_stuff,4.8,4
57fe6232e67823593374a2281d7a8af8,books_general_interest,4.8,6
b74d1c09cb380e1d03a6f859c6f4224b,garden_tools,4.8,4
9baf5cb77970f539089d09a38bcec5c3,telephony,4.8,5
9dd59e43f0c9f0553244e8f9c2fb247e,perfumery,4.8,10
f27e33c6d29b5138fa9967bcd445b6d5,auto,4.8,12
2fb25ab44bdbeae6a4d816e0d0c9d500,small_appliances,4.8,4
0ff83046c3fa22efee8ecf291888b191,sports_leisure,4.8,11
117cfc326c6d50da67ca858ff5c0c852,housewares,4.8,4
6c177e38df6d3f34182b1f1d427231bf,electronics,4.8,5
955fee9216a65b617aa5c0531780ce60,art,4.8,11
b67d6c666e8dce1d078c882825e12704,sports_leisure,4.8,6
52f0fe436a347ddad7ed5f9aa4e27eaa,sports_leisure,4.8,4
985c92cc412091f8529c12d7f23d3fef,health_beauty,4.8,12
8060d731897e33b5c5ae575ce1e209e1,sports_leisure,4.8,5
6e13dd869aa7185f601c941423abcc8f,health_beauty,4.8,6
cac63f48c38cd7d002a7e846dcd99a23,toys,4.8,11
26d6bbee02420494d471c9f6436929c0,auto,4.8,10
1838dd9b8977065acf51d95e0053ea7a,electronics,4.8,5
33c51922b6e3c16b24a8f28e5833c99d,perfumery,4.8,14
